楼层号,评论时间,用户名称,用户性别,用户等级,用户会员等级,装扮名称,装扮编号,装扮所属up主,评论内容
1435,2020-11-25 08:12:14,独行人心毒,保密,4,大会员,嘉然今天吃什么,042061,嘉然今天吃什么,王一博❤️💛💚💙💜🧡王一博❤️💛💚💙💜🧡王一博❤️💛💚💙💜🧡王一博❤️💛💚💙💜🧡王一博❤️💛💚💙💜🧡王一博❤️💛💚💙💜🧡王一博❤️💛💚💙💜🧡王一博❤️💛💚💙💜🧡王一博❤️💛💚💙💜🧡王一博❤️💛💚💙💜🧡王一博❤️💛💚💙💜🧡王一博❤️💛💚💙💜🧡王一博❤️💛💚💙💜🧡
1433,2020-11-25 08:10:10,骡旋突进黑島丶,保密,5,大会员,出游季,006226,出游季,泥头车起点作用啊
1429,2020-11-25 08:06:30,坐下来吹吹风,保密,6,大会员,无,000000,无,好，关注了[喜欢]
1425,2020-11-25 08:03:28,污污党official,男,4,年度大会员,#EveOneCat,002258,#EveOneCat,快进到明年BW或者BLS[呲牙]
1424,2020-11-25 08:03:09,卡爾弗裡德裡希,保密,5,年度大会员,良辰美景·不问天,034765,良辰美景·不问天,全世界无产者，联合起来
1421,2020-11-25 08:01:02,有点白的黑米饭,保密,6,大会员,希萝Hiiro,002651,希萝Hiiro,Fk u and never come back
1418,2020-11-25 07:55:11,blackbird1949,男,4,年度大会员,嘉然今天吃什么,026969,嘉然今天吃什么,Fk u and never come back
1416,2020-11-25 07:54:50,DubyKun,男,5,年度大会员,无,000000,无,Fk u and never come back
1412,2020-11-25 07:52:43,希灵艾尔,保密,4,年度大会员,无,000000,无,好耶！
1410,2020-11-25 07:51:57,小糸侑_TAT,保密,5,大会员,神楽Mea,006970,神楽Mea,冲了一个多月的蝗突然发现家被偷了[tv_鬼脸][tv_鬼脸][tv_鬼脸]
1409,2020-11-25 07:47:20,能再吃一碗饭吗,保密,5,年度大会员,嘉然今天吃什么,002311,嘉然今天吃什么,v圈不会就这吧？这么多人看个视频就急成这样了233
1405,2020-11-25 07:45:54,最后一愿,男,5,年度大会员,泠鸢登门喜鹊,023178,泠鸢登门喜鹊,大的要来了🏃🏃🏃
1402,2020-11-25 07:43:31,ちんえいのはは,保密,5,大会员,无,000000,无,之前那个马桶台那个奇丑无比让人摸不着头脑的虚拟选秀，我一开始就怀疑怕不是资本投石问路用的，试探v圈智商下限[吐]
1401,2020-11-25 07:43:02,輸转,保密,5,大会员,无,000000,无,Fk u and never come back
1400,2020-11-25 07:42:44,香风智乃OfficiaI,保密,5,大会员,湊-阿库娅,002887,湊-阿库娅,这种资本真要下场不是闹着玩的，没人可以阻挡，乐子人在专业的饭圈水军面前根本不值一提，v圈，又又又要变天了……
1399,2020-11-25 07:42:42,红色的胖鸽子,保密,6,年度大会员,明日方舟音律系列,047550,明日方舟音律联觉,吐了
1398,2020-11-25 07:40:10,充满盐分的鱼,保密,5,年度大会员,无,000000,无,资本下场了，差不多得了
1396,2020-11-25 07:38:36,普通的玩具厂商,保密,6,大会员,夏诺雅,002097,夏诺雅,害怕
1391,2020-11-25 07:31:37,我盒子里有AWM,男,5,年度大会员,原神,003783,原神,爬
1389,2020-11-25 07:25:13,Tearful小丑,保密,6,年度大会员,大航海_舰长,,,MD，我们远征诺森德，回来发现自己家被耐萨里奥端了
1388,2020-11-25 07:19:51,Pigpu_osu,男,5,年度大会员,湊-阿库娅,042203,湊-阿库娅,真差不多得了😅
1387,2020-11-25 07:18:14,神兽の,保密,6,年度大会员,Kizuna AI,005273,Kizuna AI,一提王一博就想起来去年微博之夜，🏃🏃🏃🏃🏃🏃🏃🏃
1386,2020-11-25 07:17:55,洛克希师傅,保密,5,年度大会员,物述有栖,009012,物述有栖,我先run了😱\n🏃🏃🏃🏃
1382,2020-11-25 07:14:37,御伽原咲夜,保密,6,年度大会员,物述有栖,003934,物述有栖,谈，随时奉陪。打，崩撤卖溜
1381,2020-11-25 07:10:40,迫真派洛特,保密,5,普通会员,无,000000,无,这波啊，这波是
1378,2020-11-25 07:09:37,白熊吉冰激凌,保密,6,年度大会员,无,000000,无,饭的要来了！
1375,2020-11-25 07:01:57,风纪委员-牙白,男,5,大会员,七濑胡桃,031680,七濑胡桃,不是讨厌饭圈吗，乐子人别让我没看见你冲嗷，不然指定没你好果汁吃）[doge]
1374,2020-11-25 07:01:23,灼爛殲鬼丶五河琴里,保密,5,年度大会员,约战：精灵再临,000375,约战：精灵再临,我有两个问题\n一，这是什么公司，这些人是谁啊？\n二，这些人跑到b站会有什么影响吗？\n我姑且知道这是个饭圈公司，不过不知道他们干了什么事了
1371,2020-11-25 06:58:33,冰室怜爱ひむろれあ,男,6,年度大会员,无,000000,无,呵呵
1370,2020-11-25 06:58:32,风纪委员-牙白,男,5,大会员,七濑胡桃,031680,七濑胡桃,完了，奇怪的独轮车目标增加了[热词系列_知识增加]
1369,2020-11-25 06:56:48,硅基培养皿,男,5,年度大会员,鹿乃,009475,鹿乃,🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️
1368,2020-11-25 06:53:30,泠铃鸢音,男,5,大会员,嘉然今天吃什么,000087,嘉然今天吃什么,好家伙微博上自家艺人粉和v圈的都在骂[热词系列_好家伙]
1367,2020-11-25 06:52:04,粉色猫咪单推人苍玉,女,6,年度大会员,希萝Hiiro,014711,希萝Hiiro,乐华不就是那个在综艺上让自家艺人喝油漆的公司吗
1366,2020-11-25 06:50:16,天地与酒,男,5,大会员,无,000000,无,在逃了，在逃了，别催了[微笑][微笑][微笑]
1365,2020-11-25 06:48:48,WhatsLemon,男,5,年度大会员,双生视界·花嫁,000113,双生视界·花嫁,欢声笑语打出gg[辣眼睛]
1364,2020-11-25 06:47:45,缘灬枫痕,男,6,年度大会员,无,000000,无,未来如何发展等等看吧，唉
1363,2020-11-25 06:47:31,Summoner-SAC,保密,4,大会员,无,000000,无,真的，走吧，这里不欢迎你们
1362,2020-11-25 06:46:20,Summoner-SAC,保密,4,大会员,无,000000,无,晦气了晦气了\n坏时代已经降临了！
1361,2020-11-25 06:42:08,命定的小蝴蝶,女,6,大会员,无,000000,无,滚，直接举报为上
1360,2020-11-25 06:41:48,花開若相惜だ,保密,5,年度大会员,大航海_舰长,,,插个眼，看看后续会整些什么好活[歪嘴][歪嘴][歪嘴]
1357,2020-11-25 06:35:07,你发现了许多只八云幻,保密,6,年度大会员,无,000000,无,能爬多远爬多远 fk u and never come back
1356,2020-11-25 06:32:17,领便当的饭盒,男,6,年度大会员,无,000000,无,爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬爬
1354,2020-11-25 06:29:42,约酱小姐的零,女,6,大会员,无,000000,无,差不多得了😅
1353,2020-11-25 06:28:48,桜井の,男,4,大会员,鹿乃,000852,鹿乃,差不多得了😅
1351,2020-11-25 06:24:11,小狼芬里尔的摸鱼日常,男,6,大会员,琉绮Ruki,006797,琉绮Ruki,差不多得了😅
1350,2020-11-25 06:23:09,小狼芬里尔的摸鱼日常,男,6,大会员,琉绮Ruki,006797,琉绮Ruki,爬
1349,2020-11-25 06:21:08,6IWMH9,保密,4,大会员,星座系列：白羊座,025542,白羊座2021,好耶，mmr和饭圈人终于贴贴了[Kizuna AI _OK]\n先吃🍉，我就想看看又有什么花活，2020奇妙的一年[Kizuna AI _得意脸]
1348,2020-11-25 06:18:04,超级无敌美少女九尾酱,女,4,普通会员,嘉然今天吃什么,028370,嘉然今天吃什么,乐府跟他们比起来，良心大大的有啊，赶走了holo又来个这，差不多得了😅
1347,2020-11-25 06:16:46,木耶果,保密,5,大会员,大航海_舰长,,,爪巴爪巴
1344,2020-11-25 06:13:16,赫默_Official,保密,4,普通会员,无,000000,无,🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️fk u and never come back🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️fk u and never come back🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️
1343,2020-11-25 06:05:15,满月宝宝巍良,保密,6,年度大会员,湊-阿库娅,003992,湊-阿库娅,末日降临
1342,2020-11-25 06:02:13,白昼星辰亦当空,男,5,年度大会员,还有醒着的么,019494,还有醒着的么,唉，只能抵制吧。。。
1341,2020-11-25 06:01:57,奶油味儿冰淇淋,保密,5,普通会员,无,000000,无,虚拟女团是个啥？关注一下看看
1340,2020-11-25 05:54:22,AEcry,男,6,大会员,嘉然今天吃什么,052883,嘉然今天吃什么,而且vtb早就是饭圈了，现在也别双标骂人
1339,2020-11-25 05:51:39,AEcry,男,6,大会员,嘉然今天吃什么,052883,嘉然今天吃什么,虚拟偶像也就图一乐，真要看还是要看真人，没搞懂本末倒置为啥
1337,2020-11-25 05:49:24,AEcry,男,6,大会员,嘉然今天吃什么,052883,嘉然今天吃什么,好好好，这可太好了，我支持
1336,2020-11-25 05:46:57,疯火燎橘子,男,5,年度大会员,无,000000,无,"呜↑↑↑↑呜↓,这tm是个啥啊[大哭]"
1335,2020-11-25 05:46:35,疯火燎橘子,男,5,年度大会员,无,000000,无,[傲娇]
1334,2020-11-25 05:45:01,AlbertInAnimus,男,6,大会员,嘉然今天吃什么,029769,嘉然今天吃什么,讲道理这玩意跟猴楼不就是一路货色，MMR跟饭圈也没啥区别
1332,2020-11-25 05:25:31,chenchengkai,保密,5,年度大会员,嘉然今天吃什么,040741,嘉然今天吃什么,"呜↑↑↑↑呜↓,乐华娱乐和它们那群A-SOUL目刃,这tm是个啥啊,为啥啊,完了啊"
1329,2020-11-25 04:41:27,Cyriak丶,男,5,大会员,无,000000,无,很喜欢tskk说的一句话:F*** YOU AND NEVER COME BACK
1328,2020-11-25 04:37:33,E米-,男,4,年度大会员,无,000000,无,别说了，搞快点，另一个乐字辈很期待对手
1326,2020-11-25 04:33:08,海绵宝宝良民儿,保密,4,大会员,无,000000,无,🏳😰🏃🏳😰🏃🏳😰🏃🏳😰🏃
1324,2020-11-25 04:31:36,夜瞳丶丶,女,5,年度大会员,无,000000,无,太好了，国v来了[傲娇]拿钱不干事的v终于要被淘汰了
1323,2020-11-25 04:27:55,Cuirassier_Noir,保密,6,大会员,还有醒着的么,006888,还有醒着的么,真正的黑手来了😅我先跑了，各位乐子人以后有缘再见🏃‍♂️🏃‍♂️🏃‍♂️
1322,2020-11-25 04:27:48,三月七日雨,男,6,年度大会员,希萝Hiiro,003080,希萝Hiiro,可以跑路了
1321,2020-11-25 04:26:29,魔想シズカ,保密,5,年度大会员,无,000000,无,差不多得了😅
1316,2020-11-25 04:19:11,山村贞子,女,6,大会员,无,000000,无,这种偶像流水线搞虚拟的不是失去了各种小鲜肉高颜值的优势？\n恕我直言，以它的资本，真想找点跳舞唱歌水平高的，业务水平能轻松碾压99%的v，外加团队和设备，就看它准备投多少了。
1315,2020-11-25 04:17:34,SIAWET,男,6,年度大会员,雫るる,002699,雫るる,这mmr浓度。。
1311,2020-11-25 04:07:15,恶灵系,保密,5,年度大会员,年度大会员,,,完了，这个账号关注狗妈了[小电视_发愁]
1309,2020-11-25 04:05:45,泽近Er1,男,5,年度大会员,年度大会员,,,差不多得力
1306,2020-11-25 03:53:43,哔一变一口末,男,5,普通会员,无,000000,无,😅😅😅😅😅😅\n差不多得了
1305,2020-11-25 03:53:22,安滋乌尔宫,男,5,年度大会员,无,000000,无,准备写小黄文了
1304,2020-11-25 03:50:58,安滋乌尔宫,男,5,年度大会员,无,000000,无,滚啊
1301,2020-11-25 03:50:15,单推mea和aqua,保密,6,年度大会员,绯赤艾莉欧,006830,绯赤艾莉欧,是什么让V圈联合起来了？是你吗？
1300,2020-11-25 03:49:51,i4ncurtis,男,6,年度大会员,无,000000,无,其他该说的老哥们都说了，作为一个美工我就说一句这个团的logo设计的是真的不行，和nm大学生作业一样[微笑]
1296,2020-11-25 03:39:31,Old_Coach,男,6,年度大会员,神楽Mea,003786,神楽Mea,你牛批
1294,2020-11-25 03:37:10,走狗一号,男,6,年度大会员,嘉然今天吃什么,027782,嘉然今天吃什么,✨✨✨✨❄️❄️✨❄️❄️✨✨✨✨       ✨✨✨❄️✨✨❄️✨✨❄️✨✨✨           ✨✨❄️肖战🐰✨王一博🦁️❄️✨✨         ✨✨✨❄️✨星途守护✨❄️✨✨✨  ✨✨✨✨❄️❄️✨❄️❄️✨✨✨✨ ✨✨✨✨✨❄️🍃❄️✨✨✨✨✨          ✨✨✨今夏之缘❄️来日方长✨✨
1293,2020-11-25 03:36:11,Charon_小卡戎,保密,5,年度大会员,Kizuna AI,001487,Kizuna AI,这[爱心]都[爱心]是[爱心]些[爱心]什[爱心]么[爱心]东[爱心]西[爱心]嘛[爱心]，还[爱心]让[爱心]不[爱心]让[爱心]人[爱心]活[爱心]了[爱心]
1292,2020-11-25 03:34:41,我_莫の感情,保密,6,年度大会员,明日方舟音律系列,082189,明日方舟音律联觉,是时候说再见了吗
1291,2020-11-25 03:34:35,姒褒,保密,3,普通会员,无,000000,无,死开
1288,2020-11-25 03:31:24,魔法魔王少女索菲亚,女,6,大会员,无,000000,无,删评论删的挺快啊、
1287,2020-11-25 03:30:53,_大勝利_,保密,6,年度大会员,物述有栖,002069,物述有栖,朱正廷的宣发问题，限流问题。麻烦解决一下
1286,2020-11-25 03:30:47,电池姫,保密,6,大会员,2021拜年纪,037882,2021拜年纪,emmm
1284,2020-11-25 03:29:53,_大勝利_,保密,6,年度大会员,物述有栖,002069,物述有栖,准备了二年？咋不抽个空给孟美岐告黑，咋滴孟美岐被乐华开除了？
1283,2020-11-25 03:29:22,_大勝利_,保密,6,年度大会员,物述有栖,002069,物述有栖,王一博的摄影师换了吗【二哈】
1282,2020-11-25 03:29:02,_大勝利_,保密,6,年度大会员,物述有栖,002069,物述有栖,所以你给王一博告黑了吗？
1277,2020-11-25 03:21:03,_大勝利_,保密,6,年度大会员,物述有栖,002069,物述有栖,又是什么贵物？
1276,2020-11-25 03:19:10,POPeit,男,5,年度大会员,无,000000,无,让韩国人来吐了[疑惑][疑惑]
